DC Bias Voltage (mV), DC Tunneling Current (mA)
-3.434127, -0.210883
-3.435415, -0.211254
-3.437993, -0.211592
-3.440570, -0.211947
-3.442503, -0.212285
-3.445725, -0.212672
-3.447336, -0.213026
-3.448947, -0.213413
-3.451847, -0.213799
-3.453458, -0.214170
-3.456357, -0.214524
-3.458612, -0.214895
-3.460223, -0.215313
-3.462801, -0.215684
-3.465056, -0.216054
-3.467311, -0.216489
-3.468600, -0.216844
-3.471178, -0.217214
-3.473755, -0.217649
-3.475688, -0.218020
-3.478588, -0.218455
-3.480843, -0.218857
-3.482776, -0.219244
-3.485031, -0.219647
-3.486964, -0.220001
-3.489220, -0.220404
-3.491475, -0.220758
-3.493730, -0.221145
-3.496308, -0.221499
-3.498885, -0.221870
-3.500818, -0.222273
-3.503073, -0.222643
-3.505006, -0.222997
-3.506940, -0.223416
-3.509195, -0.223755
-3.512094, -0.224045
-3.513705, -0.224383
-3.516605, -0.224689
-3.518538, -0.225059
-3.520793, -0.225382
-3.522726, -0.225704
-3.524982, -0.226026
-3.526915, -0.226348
-3.529814, -0.226703
-3.531747, -0.226960
-3.534647, -0.227266
-3.536580, -0.227556
-3.538835, -0.227879
-3.541091, -0.228104
-3.543024, -0.228378
-3.545279, -0.228636
-3.547534, -0.228845
-3.549790, -0.229103
-3.552045, -0.229344
-3.554300, -0.229618
-3.556555, -0.229860
-3.559455, -0.230037
-3.560744, -0.230279
-3.563643, -0.230472
-3.565576, -0.230682
-3.568154, -0.230843
-3.570087, -0.231068
-3.572020, -0.231261
-3.574597, -0.231471
-3.576208, -0.231696
-3.578786, -0.231890
-3.580719, -0.232051
-3.582974, -0.232228
-3.585552, -0.232389
-3.587162, -0.232534
-3.589418, -0.232727
-3.592317, -0.232888
-3.593928, -0.233050
-3.596828, -0.233211
-3.599083, -0.233388
-3.601338, -0.233565
-3.602949, -0.233710
-3.605849, -0.233855
-3.608104, -0.234016
-3.609715, -0.234129
-3.612615, -0.234322
-3.614226, -0.234435
-3.616481, -0.234596
-3.618092, -0.234773
-3.621314, -0.234934
-3.623569, -0.235095
-3.625824, -0.235240
-3.627757, -0.235401
-3.629690, -0.235498
-3.632590, -0.235675
-3.634845, -0.235788
-3.637100, -0.235965
-3.639678, -0.236126
-3.640967, -0.236287
-3.643222, -0.236449
-3.645799, -0.236594
-3.648377, -0.236755
-3.650310, -0.236883
-3.652565, -0.236996
-3.654820, -0.237157
-3.656753, -0.237302
-3.659009, -0.237480
-3.660942, -0.237625
-3.663197, -0.237769
-3.665775, -0.237898
-3.667385, -0.238059
-3.670607, -0.238221
-3.672218, -0.238333
-3.675118, -0.238478
-3.676729, -0.238655
-3.679628, -0.238768
-3.681884, -0.238929
-3.683817, -0.239058
-3.686394, -0.239252
-3.688649, -0.239364
-3.690260, -0.239558
-3.692193, -0.239670
-3.694449, -0.239815
-3.697026, -0.239960
-3.699603, -0.240121
-3.701859, -0.240283
-3.703792, -0.240444
-3.706369, -0.240605
-3.708302, -0.240717
-3.711202, -0.240911
-3.712813, -0.241040
-3.714746, -0.241185
-3.717646, -0.241346
-3.719256, -0.241491
-3.721190, -0.241684
-3.724089, -0.241813
-3.725378, -0.241974
-3.727633, -0.242103
-3.730211, -0.242264
-3.733110, -0.242393
-3.734721, -0.242554
-3.736976, -0.242747
-3.739232, -0.242924
-3.742776, -0.243085
-3.744064, -0.243214
-3.746320, -0.243375
-3.748253, -0.243520
-3.750830, -0.243665
-3.752763, -0.243859
-3.754374, -0.244020
-3.757596, -0.244181
-3.759207, -0.244278
-3.761462, -0.244471
-3.764040, -0.244632
-3.766295, -0.244745
-3.768550, -0.244906
-3.770483, -0.245099
-3.772416, -0.245260
-3.774994, -0.245421
-3.777571, -0.245582
-3.779182, -0.245727
-3.781759, -0.245888
-3.784337, -0.246050
-3.786592, -0.246178
-3.789170, -0.246323
-3.790458, -0.246501
-3.793036, -0.246629
-3.794969, -0.246774
-3.796902, -0.246968
-3.799802, -0.247113
-3.801735, -0.247322
-3.804312, -0.247467
-3.806245, -0.247644
-3.808500, -0.247789
-3.811078, -0.247934
-3.813011, -0.248112
-3.815588, -0.248256
-3.817522, -0.248418
-3.819777, -0.248579
-3.821710, -0.248724
-3.823965, -0.248885
-3.826220, -0.249046
-3.828798, -0.249223
-3.830731, -0.249449
-3.832664, -0.249561
-3.835241, -0.249722
-3.837819, -0.249884
-3.839108, -0.250045
-3.842007, -0.250173
-3.843618, -0.250351
-3.846840, -0.250512
-3.849095, -0.250689
-3.851350, -0.250850
-3.852961, -0.250995
-3.855217, -0.251172
-3.857150, -0.251382
-3.859727, -0.251494
-3.862627, -0.251688
-3.863916, -0.251784
-3.867137, -0.251978
-3.869070, -0.252139
-3.871326, -0.252316
-3.872937, -0.252461
-3.875514, -0.252638
-3.877447, -0.252783
-3.879702, -0.252912
-3.882280, -0.253121
-3.884213, -0.253234
-3.886468, -0.253411
-3.888079, -0.253556
-3.891301, -0.253717
-3.893234, -0.253895
-3.895167, -0.254056
-3.898067, -0.254201
-3.899678, -0.254346
-3.902255, -0.254507
-3.903866, -0.254684
-3.906121, -0.254893
-3.908699, -0.254990
-3.911276, -0.255151
-3.913531, -0.255344
-3.915464, -0.255506
-3.918042, -0.255634
-3.920297, -0.255828
-3.922230, -0.256005
-3.924163, -0.256182
-3.926741, -0.256327
-3.928996, -0.256520
-3.931896, -0.256665
-3.932862, -0.256827
-3.935762, -0.256972
-3.937695, -0.257165
-3.940595, -0.257342
-3.941883, -0.257455
-3.944783, -0.257616
-3.947038, -0.257809
-3.949293, -0.257938
-3.951226, -0.258083
-3.953160, -0.258276
-3.955415, -0.258486
-3.957992, -0.258631
-3.960248, -0.258792
-3.962825, -0.258937
-3.964436, -0.259066
-3.967336, -0.259227
-3.969269, -0.259404
-3.971202, -0.259581
-3.973779, -0.259742
-3.975390, -0.259887
-3.978612, -0.260064
-3.980545, -0.260226
-3.982800, -0.260371
-3.984411, -0.260548
-3.987955, -0.260741
-3.989244, -0.260902
-3.991821, -0.261095
-3.994077, -0.261176
-3.996010, -0.261385
-3.998265, -0.261498
-4.000520, -0.261708
-4.002131, -0.261885
-4.005031, -0.262046
-4.007608, -0.262207
-4.009863, -0.262384
-4.011796, -0.262529
-4.014052, -0.262674
-4.015663, -0.262851
-4.017596, -0.262980
-4.020495, -0.263173
-4.022428, -0.263335
-4.024684, -0.263544
-4.027261, -0.263673
-4.028872, -0.263834
-4.032094, -0.264027
-4.033705, -0.264188
-4.035316, -0.264349
-4.038215, -0.264511
-4.040471, -0.264656
-4.042726, -0.264865
-4.044981, -0.264962
-4.047236, -0.265187
-4.049169, -0.265300
-4.051747, -0.265509
-4.054324, -0.265670
-4.055935, -0.265815
-4.058513, -0.265976
-4.061412, -0.266170
-4.063023, -0.266315
-4.064956, -0.266476
-4.066889, -0.266621
-4.069467, -0.266814
-4.071722, -0.266991
-4.074300, -0.267104
-4.075910, -0.267297
-4.078166, -0.267491
-4.080743, -0.267620
-4.082998, -0.267829
-4.085576, -0.268006
-4.087831, -0.268183
-4.089442, -0.268312
-4.091697, -0.268489
-4.093630, -0.268667
-4.096208, -0.268812
-4.098463, -0.268989
-4.101363, -0.269182
-4.102974, -0.269327
-4.105229, -0.269488
-4.107162, -0.269649
-4.110062, -0.269827
-4.111672, -0.270004
-4.114572, -0.270133
-4.115861, -0.270310
-4.118438, -0.270471
-4.120694, -0.270648
-4.122627, -0.270841
-4.124882, -0.270970
-4.127459, -0.271164
-4.129070, -0.271309
-4.132292, -0.271486
-4.134225, -0.271647
-4.136480, -0.271824
-4.138736, -0.271985
-4.140669, -0.272178
-4.142924, -0.272307
-4.145179, -0.272452
-4.147757, -0.272597
-4.150012, -0.272791
-4.152589, -0.272952
-4.154200, -0.273113
-4.156778, -0.273274
-4.158711, -0.273419
-4.160644, -0.273580
-4.163221, -0.273789
-4.164832, -0.273934
-4.168054, -0.274112
-4.169665, -0.274257
-4.172242, -0.274450
-4.173853, -0.274595
-4.176431, -0.274772
-4.178364, -0.274965
-4.180619, -0.275094
-4.183841, -0.275255
-4.185774, -0.275449
-4.187707, -0.275610
-4.189640, -0.275771
-4.192540, -0.276012
-4.194473, -0.276125
-4.196728, -0.276302
-4.198661, -0.276496
-4.201239, -0.276625
-4.203494, -0.276834
-4.205749, -0.276963
-4.207682, -0.277156
-4.209615, -0.277317
-4.212193, -0.277494
-4.215092, -0.277672
-4.216381, -0.277849
-4.218636, -0.278026
-4.220892, -0.278155
-4.223469, -0.278380
-4.225724, -0.278542
-4.227658, -0.278670
-4.230557, -0.278848
-4.232168, -0.279009
-4.234423, -0.279154
-4.237001, -0.279347
-4.239256, -0.279524
-4.241189, -0.279685
-4.244089, -0.279846
-4.246022, -0.280040
-4.247633, -0.280249
-4.249888, -0.280426
-4.252143, -0.280587
-4.255043, -0.280749
-4.256654, -0.280974
-4.259231, -0.281135
-4.261487, -0.281328
-4.263742, -0.281473
-4.265675, -0.281618
-4.268252, -0.281828
-4.269863, -0.282021
-4.272441, -0.282198
-4.274374, -0.282359
-4.276629, -0.282585
-4.279529, -0.282746
-4.281462, -0.282939
-4.283073, -0.283149
-4.285650, -0.283310
-4.288228, -0.283439
-4.289838, -0.283648
-4.293060, -0.283825
-4.294671, -0.283986
-4.297249, -0.284180
-4.299182, -0.284373
-4.302081, -0.284550
-4.303692, -0.284760
-4.305625, -0.284921
-4.308203, -0.285114
-4.310136, -0.285291
-4.312713, -0.285468
-4.314324, -0.285630
-4.316902, -0.285807
-4.318513, -0.286016
-4.321090, -0.286193
-4.323667, -0.286387
-4.325601, -0.286548
-4.328500, -0.286773
-4.330433, -0.286886
-4.333011, -0.287112
-4.334944, -0.287289
-4.337199, -0.287434
-4.340421, -0.287659
-4.342354, -0.287853
-4.343965, -0.288046
-4.346220, -0.288207
-4.347509, -0.288416
-4.350731, -0.288561
-4.352664, -0.288739
-4.354919, -0.288948
-4.357496, -0.289077
-4.359752, -0.289270
-4.362007, -0.289447
-4.363618, -0.289641
-4.365873, -0.289786
-4.368451, -0.289995
-4.370706, -0.290108
-4.373283, -0.290350
-4.375216, -0.290495
-4.377472, -0.290720
-4.379083, -0.290865
-4.381016, -0.291042
-4.383915, -0.291236
-4.386171, -0.291413
-4.388426, -0.291574
-4.390681, -0.291735
-4.392936, -0.291912
-4.395192, -0.292089
-4.397125, -0.292250
-4.399380, -0.292428
-4.401957, -0.292573
-4.404213, -0.292734
-4.406790, -0.292943
-4.409045, -0.293072
-4.411301, -0.293281
-4.412912, -0.293426
-4.415167, -0.293587
-4.417744, -0.293765
-4.419677, -0.293926
-4.421933, -0.294087
-4.424188, -0.294264
-4.426443, -0.294441
-4.428698, -0.294570
-4.430954, -0.294763
-4.433209, -0.294908
-4.434820, -0.295102
-4.437719, -0.295279
-4.440297, -0.295408
-4.442874, -0.295601
-4.444163, -0.295762
-4.446418, -0.295923
-4.448996, -0.296117
-4.451251, -0.296213
-4.453184, -0.296407
-4.455762, -0.296568
-4.457372, -0.296713
-4.459950, -0.296890
-4.462205, -0.297051
-4.464138, -0.297196
-4.467038, -0.297389
-4.469293, -0.297550
-4.470904, -0.297711
-4.473482, -0.297872
-4.476059, -0.298050
-4.477992, -0.298211
-4.480247, -0.298372
-4.481536, -0.298533
-4.484758, -0.298726
-4.486369, -0.298871
-4.488624, -0.299000
-4.491201, -0.299193
-4.493457, -0.299355
-4.495390, -0.299500
-4.497645, -0.299693
-4.500223, -0.299854
-4.502156, -0.299999
-4.505377, -0.300192
-4.506988, -0.300353
-4.509244, -0.300514
-4.510855, -0.300675
-4.513110, -0.300804
-4.516009, -0.300998
-4.517620, -0.301143
-4.519553, -0.301336
-4.522453, -0.301465
-4.524708, -0.301658
-4.526641, -0.301803
-4.529541, -0.301932
-4.531796, -0.302109
-4.534374, -0.302302
-4.535985, -0.302464
-4.538240, -0.302625
-4.539851, -0.302770
-4.542106, -0.302963
-4.544361, -0.303124
-4.546939, -0.303285
-4.548228, -0.303495
-4.551449, -0.303591
-4.553382, -0.303768
-4.556282, -0.303930
-4.558215, -0.304074
-4.560148, -0.304268
-4.562726, -0.304445
-4.564014, -0.304558
-4.566914, -0.304767
-4.569169, -0.304896
-4.572069, -0.305073
-4.573358, -0.305234
-4.576257, -0.305412
-4.577868, -0.305605
-4.580123, -0.305718
-4.583023, -0.305895
-4.584634, -0.306072
-4.586889, -0.306249
-4.589467, -0.306394
-4.592044, -0.306555
-4.593655, -0.306749
-4.596555, -0.306861
-4.598166, -0.307071
-4.600421, -0.307200
-4.602676, -0.307345
-4.604931, -0.307554
-4.607187, -0.307699
-4.609442, -0.307844
-4.611697, -0.308037
-4.613952, -0.308198
-4.616208, -0.308360
-4.618463, -0.308504
-4.621040, -0.308714
-4.622651, -0.308827
-4.625551, -0.309052
-4.627806, -0.309197
-4.629739, -0.309374
-4.631350, -0.309519
-4.633928, -0.309713
-4.636505, -0.309842
-4.638760, -0.310019
-4.640371, -0.310196
-4.642304, -0.310341
-4.645204, -0.310502
-4.647137, -0.310663
-4.650037, -0.310808
-4.651003, -0.311001
-4.653581, -0.311146
-4.655836, -0.311275
-4.658413, -0.311469
-4.660669, -0.311597
-4.662924, -0.311775
-4.665179, -0.311968
-4.667435, -0.312097
-4.669368, -0.312274
-4.671945, -0.312451
-4.674200, -0.312596
-4.676778, -0.312741
-4.678711, -0.312918
-4.680966, -0.313063
-4.682899, -0.313241
-4.685477, -0.313386
-4.687410, -0.313563
-4.689343, -0.313692
-4.691920, -0.313853
-4.694176, -0.314046
-4.696431, -0.314255
-4.698364, -0.314368
-4.701264, -0.314529
-4.703519, -0.314723
-4.705130, -0.314884
-4.707707, -0.315029
-4.710285, -0.315158
-4.712218, -0.315335
-4.714151, -0.315528
-4.716406, -0.315689
-4.718339, -0.315882
-4.721239, -0.316027
-4.723172, -0.316172
-4.725105, -0.316350
-4.727038, -0.316511
-4.730260, -0.316656
-4.731549, -0.316833
-4.734126, -0.316994
-4.736381, -0.317139
-4.738959, -0.317348
-4.740570, -0.317493
-4.743147, -0.317638
-4.745402, -0.317767
-4.747980, -0.317977
-4.749591, -0.318106
-4.752168, -0.318299
-4.754746, -0.318444
-4.757001, -0.318621
-4.759578, -0.318766
-4.761511, -0.318943
-4.763767, -0.319153
-4.766344, -0.319282
-4.767633, -0.319426
-4.770210, -0.319571
-4.771821, -0.319749
-4.774721, -0.319958
-4.777298, -0.320119
-4.778909, -0.320232
-4.781164, -0.320425
-4.783742, -0.320586
-4.785353, -0.320764
-4.787930, -0.320876
-4.790830, -0.321054
-4.792441, -0.321150
-4.795018, -0.321360
-4.796951, -0.321569
-4.799207, -0.321698
-4.801784, -0.321859
-4.803717, -0.322020
-4.805650, -0.322181
-4.808228, -0.322374
-4.810161, -0.322519
-4.812094, -0.322697
-4.814349, -0.322874
-4.816927, -0.323019
-4.818860, -0.323196
-4.821437, -0.323341
-4.824015, -0.323470
-4.826270, -0.323679
-4.827881, -0.323824
-4.829814, -0.323969
-4.832713, -0.324163
-4.834969, -0.324308
-4.837546, -0.324485
-4.839157, -0.324614
-4.841412, -0.324807
-4.843668, -0.324920
-4.845923, -0.325145
-4.848500, -0.325306
-4.850111, -0.325467
-4.853011, -0.325596
-4.854944, -0.325790
-4.856877, -0.325918
-4.859132, -0.326112
-4.861710, -0.326257
-4.863965, -0.326386
-4.866220, -0.326595
-4.868153, -0.326756
-4.870409, -0.326869
-4.872664, -0.327062
-4.874919, -0.327223
-4.876852, -0.327417
-4.879430, -0.327578
-4.881685, -0.327739
-4.883618, -0.327916
-4.885873, -0.328045
-4.888451, -0.328206
-4.890384, -0.328383
-4.892961, -0.328528
-4.895217, -0.328705
-4.897794, -0.328883
-4.899083, -0.329028
-4.901338, -0.329205
-4.904238, -0.329350
-4.906171, -0.329495
-4.908426, -0.329640
-4.911003, -0.329849
-4.912614, -0.329978
-4.915836, -0.330171
-4.917447, -0.330332
-4.919702, -0.330510
-4.921958, -0.330638
-4.923569, -0.330800
-4.926146, -0.330977
-4.928723, -0.331154
-4.930979, -0.331299
-4.932912, -0.331492
-4.935811, -0.331621
-4.937422, -0.331798
-4.939678, -0.331943
-4.942577, -0.332137
-4.943222, -0.332298
-4.946121, -0.332459
-4.948376, -0.332588
-4.950632, -0.332733
-4.952243, -0.332910
-4.955787, -0.333055
-4.957398, -0.333232
-4.959331, -0.333409
-4.961908, -0.333538
-4.964163, -0.333715
-4.966741, -0.333860
-4.968674, -0.334021
-4.970929, -0.334215
-4.972862, -0.334376
-4.974795, -0.334537
-4.977695, -0.334682
-4.979628, -0.334859
-4.981883, -0.335004
-4.984139, -0.335181
-4.986716, -0.335310
-4.988649, -0.335503
-4.990582, -0.335648
-4.992838, -0.335858
-4.995093, -0.335971
-4.997670, -0.336164
-4.999281, -0.336325
-5.001859, -0.336470
-5.004758, -0.336647
-5.006369, -0.336792
-5.009269, -0.336953
-5.010880, -0.337114
-5.012168, -0.337243
-5.015390, -0.337420
-5.017968, -0.337598
-5.019901, -0.337759
-5.022478, -0.337888
-5.024733, -0.338081
-5.026022, -0.338242
-5.028277, -0.338419
-5.029888, -0.338548
-5.033755, -0.338677
-5.035688, -0.338870
-5.037299, -0.338999
-5.039554, -0.339192
-5.042453, -0.339354
-5.045031, -0.339498
-5.047286, -0.339676
-5.048575, -0.339837
-5.051797, -0.340030
-5.053408, -0.340175
-5.055663, -0.340320
-5.058240, -0.340481
-5.060173, -0.340626
-5.063073, -0.340787
-5.064040, -0.340964
-5.066939, -0.341109
-5.069194, -0.341287
-5.070805, -0.341464
-5.073383, -0.341593
-5.074994, -0.341818
-5.078216, -0.341995
-5.080471, -0.342156
-5.082726, -0.342285
-5.084659, -0.342495
-5.087237, -0.342624
-5.089170, -0.342785
-5.090781, -0.342930
-5.093358, -0.343091
-5.094969, -0.343268
-5.097869, -0.343429
-5.100124, -0.343574
-5.102701, -0.343767
-5.104957, -0.343929
-5.106568, -0.344073
-5.108823, -0.344251
-5.111078, -0.344396
-5.113978, -0.344508
-5.115911, -0.344718
-5.117844, -0.344879
-5.120744, -0.345040
-5.122677, -0.345169
-5.124610, -0.345314
-5.127187, -0.345491
-5.128798, -0.345652
-5.131698, -0.345781
-5.133309, -0.345974
-5.135886, -0.346152
-5.138463, -0.346313
-5.139752, -0.346490
-5.142652, -0.346667
-5.145229, -0.346828
-5.146196, -0.346973
-5.149418, -0.347150
-5.151995, -0.347295
-5.153606, -0.347473
-5.155861, -0.347618
-5.157794, -0.347795
-5.160372, -0.347907
-5.162949, -0.348101
-5.164560, -0.348278
-5.167138, -0.348471
-5.169393, -0.348568
-5.171326, -0.348777
-5.173903, -0.348906
-5.175837, -0.349067
-5.178414, -0.349212
-5.180669, -0.349373
-5.182602, -0.349583
-5.184535, -0.349744
-5.187435, -0.349824
-5.189368, -0.350066
-5.191623, -0.350243
-5.193557, -0.350388
-5.195812, -0.350533
-5.197745, -0.350694
-5.200000, -0.350888
-5.202900, -0.351000
-5.204833, -0.351178
-5.206766, -0.351307
-5.209343, -0.351516
-5.211599, -0.351645
-5.213854, -0.351806
-5.216431, -0.351967
-5.218687, -0.352160
-5.220298, -0.352289
-5.222875, -0.352434
-5.225452, -0.352579
-5.227386, -0.352756
-5.229319, -0.352901
-5.232863, -0.353111
-5.233829, -0.353240
-5.236407, -0.353433
-5.238662, -0.353562
-5.241239, -0.353707
-5.243172, -0.353852
-5.245106, -0.354029
-5.247683, -0.354222
-5.249616, -0.354367
-5.251871, -0.354496
-5.254127, -0.354738
-5.255738, -0.354818
-5.258959, -0.355012
-5.260248, -0.355173
-5.263470, -0.355366
-5.265081, -0.355479
-5.267336, -0.355672
-5.269269, -0.355817
-5.272169, -0.355946
-5.274102, -0.356123
-5.276357, -0.356316
-5.278612, -0.356478
-5.280546, -0.356606
-5.283767, -0.356768
-5.285700, -0.356929
-5.287311, -0.357122
-5.289567, -0.357251
-5.292466, -0.357412
-5.294722, -0.357557
-5.296655, -0.357734
-5.298266, -0.357911
-5.300521, -0.358040
-5.302776, -0.358266
-5.305354, -0.358411
-5.307609, -0.358588
-5.309220, -0.358733
-5.311797, -0.358862
-5.314697, -0.359039
-5.316630, -0.359152
-5.318563, -0.359361
-5.320818, -0.359490
-5.322429, -0.359619
-5.325007, -0.359796
-5.327584, -0.359957
-5.330484, -0.360134
-5.331772, -0.360263
-5.334672, -0.360457
-5.337572, -0.360601
-5.339183, -0.360763
-5.341438, -0.360924
-5.343371, -0.361101
-5.345626, -0.361262
-5.348526, -0.361407
-5.350459, -0.361584
-5.352070, -0.361745
-5.354647, -0.361906
-5.356903, -0.362084
-5.357869, -0.362245
-5.362057, -0.362374
-5.363024, -0.362535
-5.365924, -0.362712
-5.367535, -0.362857
-5.370112, -0.363018
-5.372367, -0.363227
-5.374623, -0.363372
-5.377200, -0.363517
-5.378811, -0.363646
-5.381066, -0.363839
-5.383321, -0.363984
-5.385899, -0.364162
-5.387832, -0.364339
-5.390409, -0.364468
-5.392987, -0.364629
-5.394920, -0.364758
-5.397497, -0.364935
-5.399108, -0.365064
